Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita,Informazioni
1,Piemonte,Femmine,95,13837,3320,239.94365,12177,0.7477596,2.867,s
1,Piemonte,Femmine,96,10517,2823,268.41911,9106,0.7193162,2.615,s
1,Piemonte,Femmine,97,7694,2289,297.44837,6550,0.6902779,2.390,s
1,Piemonte,Femmine,98,5406,1769,327.19242,4521,0.6607541,2.191,s
1,Piemonte,Femmine,99,3637,1299,357.16110,2987,0.6310398,2.013,s
1,Piemonte,Femmine,100,2338,906,387.31480,1885,0.6012517,1.854,s
1,Piemonte,Femmine,101,1432,598,417.40970,1133,0.5706420,1.709,s
1,Piemonte,Femmine,102,835,375,449.86702,647,0.5384362,1.576,s
1,Piemonte,Femmine,103,459,222,482.82561,348,0.5058661,1.455,s
1,Piemonte,Femmine,104,237,123,515.99956,176,0.4732075,1.347,s
1,Piemonte,Femmine,105,115,63,549.09196,83,0.4407411,1.250,s
1,Piemonte,Femmine,106,52,30,581.80673,37,0.4087436,1.163,s
1,Piemonte,Femmine,107,22,13,613.85288,15,0.3774811,1.086,s
1,Piemonte,Femmine,108,8,5,644.96130,6,0.3471968,1.017,s
1,Piemonte,Femmine,109,3,2,674.89072,2,0.3181075,0.956,s
1,Piemonte,Femmine,110,1,1,703.42936,1,0.2904002,0.901,s
1,Piemonte,Femmine,111,0,0,730.40592,0,0.2642249,0.854,s
1,Piemonte,Femmine,112,0,0,755.69097,0,0.2396946,0.811,s
1,Piemonte,Femmine,113,0,0,779.19319,0,0.2168878,0.774,s
1,Piemonte,Femmine,114,0,0,800.86078,0,0.1958481,0.742,s
1,Piemonte,Femmine,115,0,0,820.67874,0,0.1765865,0.713,s
1,Piemonte,Femmine,116,0,0,838.66416,0,0.1590862,0.688,s
1,Piemonte,Femmine,117,0,0,854.85748,0,0.1433087,0.667,s
1,Piemonte,Femmine,118,0,0,869.32623,0,0.1291918,0.648,s
1,Piemonte,Femmine,119,0,0,882.14927,0,0.1166622,0.632,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,0,100000,209,2.09274,99803,0.9995812,82.274,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,1,99791,59,0.59032,99761,0.9994848,81.445,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,2,99732,44,0.44003,99710,0.9996158,80.493,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,3,99688,33,0.32844,99672,0.9997098,79.528,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,4,99655,25,0.25187,99643,0.9997680,78.554,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,5,99630,21,0.21206,99620,0.9997977,77.574,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,6,99609,19,0.19263,99599,0.9998051,76.590,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,7,99590,20,0.19714,99580,0.9997959,75.605,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,8,99570,21,0.21117,99560,0.9997726,74.620,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,9,99549,24,0.24360,99537,0.9997223,73.635,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,10,99525,31,0.31183,99509,0.9996545,72.653,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,11,99494,38,0.37922,99475,0.9996049,71.676,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,12,99456,41,0.41091,99436,0.9996066,70.703,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,13,99415,37,0.37593,99397,0.9996634,69.731,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,14,99378,30,0.29722,99363,0.9997465,68.758,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,15,99348,21,0.20978,99338,0.9998161,67.778,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,16,99327,16,0.15798,99320,0.9998438,66.792,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,17,99312,15,0.15434,99304,0.9998330,65.802,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,18,99296,18,0.17960,99288,0.9998053,64.812,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,19,99279,21,0.20971,99268,0.9997695,63.824,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,20,99258,25,0.25130,99245,0.9996940,62.837,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,21,99233,36,0.36071,99215,0.9995856,61.853,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,22,99197,46,0.46818,99174,0.9994974,60.875,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,23,99151,53,0.53700,99124,0.9994635,59.903,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,24,99097,53,0.53600,99071,0.9994789,58.935,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,25,99044,50,0.50628,99019,0.9995144,57.967,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,26,98994,46,0.46495,98971,0.9995282,56.996,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,27,98948,47,0.47869,98924,0.9995255,56.022,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,28,98901,47,0.47027,98877,0.9995235,55.049,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,29,98854,48,0.48277,98830,0.9995266,54.074,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,30,98806,46,0.46400,98784,0.9995280,53.100,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,31,98761,47,0.48011,98737,0.9995317,52.125,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,32,98713,45,0.45647,98691,0.9995442,51.149,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,33,98668,45,0.45520,98646,0.9995429,50.173,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,34,98623,45,0.45909,98601,0.9994779,49.195,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,35,98578,58,0.58513,98549,0.9993327,48.218,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,36,98520,74,0.74948,98483,0.9991516,47.245,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,37,98446,93,0.94731,98400,0.9989991,46.281,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,38,98353,104,1.05446,98301,0.9989247,45.324,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,39,98249,108,1.09620,98196,0.9989366,44.371,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,40,98142,101,1.03063,98091,0.9989731,43.419,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,41,98041,100,1.02326,97990,0.9989341,42.464,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,42,97940,109,1.10867,97886,0.9988169,41.507,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,43,97832,123,1.25756,97770,0.9986882,40.552,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,44,97709,133,1.36607,97642,0.9986320,39.603,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,45,97575,134,1.37002,97508,0.9986477,38.656,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,46,97442,130,1.33462,97377,0.9985886,37.708,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,47,97312,145,1.48834,97239,0.9982758,36.758,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,48,97167,190,1.96049,97071,0.9977270,35.812,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,49,96976,251,2.58618,96851,0.9971354,34.882,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,50,96725,304,3.14370,96573,0.9967653,33.971,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,51,96421,321,3.32592,96261,0.9966672,33.076,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,52,96101,321,3.33966,95940,0.9966840,32.185,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,53,95780,315,3.29222,95622,0.9966053,31.291,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,54,95464,334,3.49746,95297,0.9963858,30.393,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,55,95130,355,3.73137,94953,0.9962377,29.498,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,56,94775,360,3.79342,94596,0.9962910,28.606,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,57,94416,342,3.62421,94245,0.9964387,27.713,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,58,94074,329,3.49813,93909,0.9964447,26.812,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,59,93745,339,3.61269,93575,0.9961545,25.905,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,60,93406,381,4.07910,93216,0.9954901,24.997,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,61,93025,460,4.94252,92795,0.9946940,24.097,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,62,92565,525,5.67119,92303,0.9940739,23.214,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,63,92040,569,6.18256,91756,0.9935021,22.344,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,64,91471,623,6.81518,91160,0.9925959,21.480,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,65,90848,727,7.99708,90485,0.9913404,20.624,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,66,90121,841,9.32744,89701,0.9902896,19.786,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,67,89281,901,10.09688,88830,0.9897622,18.968,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,68,88379,917,10.38014,87921,0.9896019,18.156,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,69,87462,911,10.41628,87006,0.9891698,17.341,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,70,86551,974,11.24846,86064,0.9876271,16.518,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,71,85577,1156,13.51018,84999,0.9851047,15.701,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,72,84421,1376,16.29947,83733,0.9826883,14.909,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,73,83045,1523,18.34064,82284,0.9804588,14.148,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,74,81522,1693,20.76420,80676,0.9777145,13.403,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,75,79829,1903,23.83908,78878,0.9746018,12.676,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,76,77926,2104,26.99536,76874,0.9711251,11.974,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,77,75823,2336,30.80662,74655,0.9677839,11.292,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,78,73487,2474,33.67027,72250,0.9651037,10.635,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,79,71012,2568,36.16513,69728,0.9621037,9.988,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,80,68444,2717,39.69237,67086,0.9586422,9.344,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,81,65728,2832,43.09208,64311,0.9541107,8.710,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,82,62895,3070,48.81247,61360,0.9476807,8.079,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,83,59825,3351,56.00614,58150,0.9386462,7.468,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,84,56475,3785,67.01869,54582,0.9280835,6.882,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,85,52690,4066,77.16610,50657,0.9173901,6.340,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,86,48624,4304,88.50884,46472,0.9063064,5.828,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,87,44320,4405,99.38184,42118,0.8924276,5.346,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,88,39916,4657,116.66672,37587,0.8731379,4.881,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,89,35259,4880,138.40407,32819,0.8511311,4.459,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,90,30379,4891,161.01486,27933,0.8292700,4.095,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,91,25487,4647,182.30970,23164,0.8105031,3.785,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,92,20841,4132,198.28648,18775,0.7972387,3.518,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,93,16708,3481,208.34297,14968,0.7823907,3.264,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,94,13227,3033,229.31435,11711,0.7540613,2.991,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,95,10194,2727,267.50946,8831,0.7151698,2.732,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,96,7467,2303,308.47665,6315,0.6900080,2.548,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,97,5164,1612,312.18340,4358,0.6900938,2.461,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,98,3552,1089,306.59550,3007,0.6916062,2.351,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,99,2463,766,310.98730,2080,0.6754075,2.170,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,100,1697,584,344.33852,1405,0.6230142,1.924,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,101,1113,475,426.77863,875,0.5615102,1.671,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,102,638,293,458.92038,491,0.5296721,1.543,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,103,345,170,491.41090,260,0.4976165,1.428,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,104,175,92,523.95806,130,0.4656235,1.324,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,105,84,46,556.26201,60,0.4339743,1.232,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,106,37,22,588.02914,26,0.4029414,1.149,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,107,15,9,618.97639,11,0.3727819,1.075,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,108,6,4,648.84850,4,0.3437253,1.010,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,109,2,1,677.42269,1,0.3159704,0.952,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,110,1,0,704.51137,0,0.2896816,0.900,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,111,0,0,729.97055,0,0.2649841,0.855,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,112,0,0,753.70022,0,0.2419643,0.815,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,113,0,0,775.63829,0,0.2206744,0.780,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,114,0,0,795.76002,0,0.2011341,0.750,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,115,0,0,814.07281,0,0.1833345,0.723,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,116,0,0,830.61010,0,0.1672444,0.700,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,117,0,0,845.42172,0,0.1528170,0.680,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,118,0,0,858.57743,0,0.1399884,0.662,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi e femmine,119,0,0,870.15268,0,0.1286885,0.648,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,0,100000,84,0.84135,99921,0.9998219,80.345,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,1,99916,26,0.25680,99903,0.9997473,79.412,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,2,99890,25,0.24867,99878,0.9997578,78.432,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,3,99865,24,0.23570,99854,0.9997712,77.452,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,4,99842,22,0.22189,99831,0.9997850,76.470,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,5,99820,21,0.20820,99809,0.9998028,75.487,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,6,99799,19,0.18622,99790,0.9998126,74.502,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,7,99780,19,0.18865,99771,0.9997921,73.516,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,8,99761,23,0.22713,99750,0.9997367,72.530,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,9,99739,30,0.29940,99724,0.9996301,71.546,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,10,99709,44,0.44049,99687,0.9994917,70.568,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,11,99665,57,0.57620,99636,0.9993908,69.598,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,12,99608,64,0.64228,99576,0.9993916,68.638,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,13,99544,57,0.57452,99515,0.9995017,67.682,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,14,99486,42,0.42197,99465,0.9996637,66.721,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,15,99444,25,0.25051,99432,0.9998001,65.749,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,16,99420,15,0.14936,99412,0.9998547,64.765,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,17,99405,14,0.14132,99398,0.9998356,63.775,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,18,99391,19,0.18750,99381,0.9997849,62.784,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,19,99372,24,0.24276,99360,0.9997172,61.795,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,20,99348,32,0.32278,99332,0.9995708,60.810,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,21,99316,53,0.53563,99289,0.9993577,59.830,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,22,99263,74,0.74911,99225,0.9991823,58.861,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,23,99188,88,0.88632,99144,0.9991138,57.905,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,24,99100,88,0.88617,99056,0.9991374,56.956,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,25,99013,83,0.83905,98971,0.9992064,56.006,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,26,98929,74,0.74820,98892,0.9992610,55.053,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,27,98855,72,0.72977,98819,0.9993154,54.094,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,28,98783,63,0.63937,98752,0.9994169,53.133,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,29,98720,52,0.52685,98694,0.9995535,52.166,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,30,98668,36,0.36614,98650,0.9996425,51.194,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,31,98632,34,0.34891,98615,0.9996472,50.212,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,32,98598,35,0.35677,98580,0.9995813,49.230,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,33,98562,47,0.48057,98539,0.9994864,48.247,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,34,98515,54,0.54662,98488,0.9993461,47.270,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,35,98461,75,0.76121,98424,0.9991192,46.295,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,36,98386,98,1.00048,98337,0.9988095,45.330,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,37,98288,136,1.38074,98220,0.9984457,44.375,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,38,98152,170,1.72814,98067,0.9981647,43.436,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,39,97982,190,1.94269,97887,0.9981574,42.510,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,40,97792,170,1.74231,97707,0.9984050,41.592,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,41,97622,141,1.44745,97551,0.9986277,40.664,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,42,97480,126,1.29700,97417,0.9986239,39.722,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,43,97354,142,1.45524,97283,0.9983758,38.773,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,44,97212,174,1.79332,97125,0.9981099,37.829,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,45,97038,193,1.98697,96942,0.9980087,36.896,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,46,96845,193,1.99573,96749,0.9979784,35.968,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,47,96652,198,2.04749,96553,0.9977246,35.039,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,48,96454,242,2.50380,96333,0.9971603,34.110,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,49,96213,306,3.17643,96060,0.9965239,33.194,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,50,95907,362,3.77666,95726,0.9961103,32.299,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,51,95545,382,4.00312,95353,0.9959805,31.419,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,52,95162,384,4.03595,94970,0.9960727,30.543,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,53,94778,362,3.81817,94597,0.9962220,29.665,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,54,94416,353,3.73761,94240,0.9962711,28.777,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,55,94063,350,3.72024,93888,0.9963067,27.883,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,56,93713,344,3.66621,93542,0.9963980,26.985,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,57,93370,330,3.53760,93205,0.9964134,26.083,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,58,93040,338,3.63570,92870,0.9962934,25.173,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,59,92701,350,3.77780,92526,0.9959715,24.264,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,60,92351,395,4.28007,92153,0.9951488,23.354,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,61,91956,499,5.42469,91706,0.9940427,22.452,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,62,91457,594,6.49290,91160,0.9932821,21.572,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,63,90863,631,6.94441,90548,0.9927167,20.709,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,64,90232,688,7.62451,89888,0.9917177,19.851,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,65,89544,801,8.94516,89144,0.9900019,18.999,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,66,88743,982,11.06061,88252,0.9879691,18.166,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,67,87762,1142,13.01201,87191,0.9863728,17.364,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,68,86620,1234,14.25056,86003,0.9857201,16.586,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,69,85385,1222,14.30965,84774,0.9854932,15.819,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,70,84164,1238,14.70676,83545,0.9841416,15.041,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,71,82926,1412,17.02715,82220,0.9812419,14.258,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,72,81514,1673,20.51908,80677,0.9780143,13.496,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,73,79841,1875,23.48309,78904,0.9748831,12.769,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,74,77966,2089,26.78997,76922,0.9710991,12.064,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,75,75878,2358,31.06994,74699,0.9667672,11.382,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,76,73520,2607,35.46507,72216,0.9613871,10.731,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,77,70913,2970,41.87650,69428,0.9558924,10.107,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,78,67943,3155,46.43628,66366,0.9519003,9.527,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,79,64788,3229,49.84416,63173,0.9479791,8.967,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,80,61559,3343,54.31178,59887,0.9443067,8.411,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,81,58215,3327,57.15410,56552,0.9405520,7.865,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,82,54888,3397,61.88086,53190,0.9342373,7.312,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,83,51492,3599,69.90063,49692,0.9231632,6.761,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,84,47892,4037,84.29425,45874,0.9107126,6.232,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,85,43855,4155,94.74029,41778,0.8997810,5.759,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,86,39700,4219,106.27103,37591,0.8901984,5.310,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,87,35481,4036,113.75192,33463,0.8801043,4.881,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,88,31445,3988,126.82813,29451,0.8603839,4.444,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,89,27457,4236,154.26148,25339,0.8317665,4.017,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,90,23222,4290,184.75405,21076,0.8002430,3.658,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,91,18931,4130,218.16004,16866,0.7753691,3.374,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,92,14801,3447,232.90744,13078,0.7655607,3.176,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,93,11354,2684,236.43627,10012,0.7584167,2.988,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,94,8669,2153,248.32421,7593,0.7349963,2.759,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,95,6517,1872,287.19341,5581,0.7025550,2.505,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,96,4645,1448,311.82693,3921,0.6770563,2.313,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,97,3197,1084,339.09777,2655,0.6499250,2.134,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,98,2113,775,366.68440,1725,0.6229938,1.972,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,99,1338,526,393.30434,1075,0.5953559,1.825,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,100,812,344,423.33501,640,0.5651169,1.684,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,101,468,213,454.90879,362,0.5330700,1.552,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,102,255,125,488.98358,193,0.4993716,1.431,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,103,130,68,523.41596,96,0.4654550,1.321,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,104,62,35,557.89666,45,0.4316169,1.223,s
2,Valle d'Aosta/Vallée d'Aoste,Maschi,105,27,16,592.10268,19,0.3981586,1.135,s
